parcel_id,scenario,cliff_scenario,retreat_year,mc_enabled,mc_n_sims,mc_mean_year,mc_median_year,mc_sd_year,mc_q05_year,mc_q25_year,mc_q75_year,mc_q95_year,mc_range_years,retreat_trigger,timing_category,cliff_exposure_status,initial_cliff_dist_m,parameter_set,rental_yield,discount_rate,damage_threshold,ADDRESS,PRICE,strval,landval,elevation,LATITUDE,LONGITUDE,rent,npv_rent_to_tstar,buyout_price_uncapped,buyout_price,buyout_capped,buyout_market_100pct,buyout_savings_pct,buyout_savings_dollars,gov_rent_collected,gov_land_recovered,gov_net_cost,gov_outcome
8,Intermediate_High,NA,4.121,TRUE,1000,4.121,4,0.7829252658919444,3,4,5,5,2,flood_storm_mc,immediate,not_applicable,NA,y0.05_d0.015_t0.15_LetItGo,0.05,0.015,0.15,1337 Buhne Dr,275000,188650,86350,1.22,40.7410645,-124.2162205,13750,55370.59141694727,141720.59141694725,141720.59141694725,FALSE,275000,48.46523948474646,133279.40858305275,55370.59141694727,86350,-1.4551915228366852e-11,profit
9,Intermediate_High,NA,43.078,TRUE,1000,43.078,43,0.8914654848678724,41,43,44,44,3,flood_storm_mc,mid_term,not_applicable,NA,y0.05_d0.015_t0.15_LetItGo,0.05,0.015,0.15,64 Herring St,397000,272342,124658,1.3,40.740805,-124.2164141,19850,635903.7425629226,760561.7425629226,397000,TRUE,397000,0,0,635903.7425629226,124658,-363561.74256292265,profit
10,Intermediate_High,NA,41.374,TRUE,1000,41.374,42,0.8004778352738848,40,41,42,42,2,flood_storm_mc,mid_term,not_applicable,NA,y0.05_d0.015_t0.15_LetItGo,0.05,0.015,0.15,61 Herring St,264655,181553.33000000002,83101.67,1.3,40.7405124,-124.216443,13232.75,411802.08979467145,494903.75979467144,264655,TRUE,264655,0,0,411802.08979467145,83101.67,-230248.75979467144,profit
11,Intermediate_High,NA,20.283,TRUE,1000,20.283,20,0.7452962273260656,19,20,21,21,2,flood_storm_mc,early,not_applicable,NA,y0.05_d0.015_t0.15_LetItGo,0.05,0.015,0.15,85 Herring St,297000,203742,93258,1.3,40.7407541,-124.2169505,14850,261915.5418244743,355173.5418244743,297000,TRUE,297000,0,0,261915.5418244743,93258,-58173.54182447429,profit
12,Intermediate_High,NA,37.263,TRUE,1000,37.263,37,0.7914906553190995,36,37,38,38,2,flood_storm_mc,mid_term,not_applicable,NA,y0.05_d0.015_t0.15_LetItGo,0.05,0.015,0.15,1417 Buhne Dr,362500,248675,113825,1.29,40.7408173,-124.2171311,18125,522237.8288160741,636062.8288160742,362500,TRUE,362500,0,0,522237.8288160741,113825,-273562.8288160741,profit
13,Intermediate_High,NA,34.263,TRUE,1000,34.263,34,0.8212828413558301,33,34,35,35,2,flood_storm_mc,mid_term,not_applicable,NA,y0.05_d0.015_t0.15_LetItGo,0.05,0.015,0.15,1445 Buhne Dr,281034,192789.324,88244.676,1.3,40.7407323,-124.2172635,14051.7,379934.849971086,468179.525971086,281034,TRUE,281034,0,0,379934.849971086,88244.676,-187145.52597108603,profit
14,Intermediate_High,NA,47.624,TRUE,1000,47.624,48,0.6364189100184163,46,47,48,48,2,flood_storm_mc,mid_term,not_applicable,NA,y0.05_d0.015_t0.15_LetItGo,0.05,0.015,0.15,1473 Buhne Dr,275135,188742.61,86392.39,1.3,40.7405944,-124.2174532,13756.75,472782.33998953155,559174.7299895316,275135,TRUE,275135,0,0,472782.33998953155,86392.39,-284039.72998953157,profit
15,Intermediate_High,NA,59.842,TRUE,1000,59.842,60,1.0928084142383925,58,59,61,61,3,flood_storm_mc,late,not_applicable,NA,y0.05_d0.015_t0.15_LetItGo,0.05,0.015,0.15,1493 Buhne Dr,399000,273714,125286,1.3,40.7404946,-124.2175968,19950,796119.6098776183,921405.6098776183,399000,TRUE,399000,0,0,796119.6098776183,125286,-522405.60987761826,profit
16,Intermediate_High,NA,17.547,TRUE,1000,17.547,18,0.6680099080382246,16,17,18,18,2,flood_storm_mc,early,not_applicable,NA,y0.05_d0.015_t0.15_LetItGo,0.05,0.015,0.15,184 Sole St,267907,183784.202,84122.798,1.3,40.740378,-124.2173647,13395.35,208396.53125986896,292519.32925986894,267907,TRUE,267907,0,0,208396.53125986896,84122.798,-24612.32925986896,profit
17,Intermediate_High,NA,15.524,TRUE,1000,15.524,16,0.7334589027082308,14,15,16,16,2,flood_storm_mc,early,not_applicable,NA,y0.05_d0.015_t0.15_LetItGo,0.05,0.015,0.15,162 Sole St,273097,187344.54200000002,85752.458,1.3,40.7403202,-124.2172265,13654.85,190676.17056940042,276428.6285694004,273097,TRUE,273097,0,0,190676.17056940042,85752.458,-3331.628569400418,profit
18,Intermediate_High,NA,8.068,TRUE,1000,8.068,8,0.786125940288192,7,8,9,9,2,flood_storm_mc,immediate,not_applicable,NA,y0.05_d0.015_t0.15_LetItGo,0.05,0.015,0.15,150 Sole St,276892,189947.912,86944.088,1.3,40.7402612,-124.2171174,13844.6,106035.7640364419,192979.8520364419,192979.8520364419,FALSE,276892,30.305009882393886,83912.14796355809,106035.7640364419,86944.088,0,break_even
19,Intermediate_High,NA,35.736,TRUE,1000,35.736,36,0.7854431366565761,34,35,36,37,3,flood_storm_mc,mid_term,not_applicable,NA,y0.05_d0.015_t0.15_LetItGo,0.05,0.015,0.15,142 Sole St,313833,215289.438,98543.562,1.3,40.7402057,-124.2169684,15691.650000000001,438105.71993821615,536649.2819382162,313833,TRUE,313833,0,0,438105.71993821615,98543.562,-222816.28193821615,profit
20,Intermediate_High,NA,18.538,TRUE,1000,18.538,19,0.7675579099619423,17,18,19,20,3,flood_storm_mc,early,not_applicable,NA,y0.05_d0.015_t0.15_LetItGo,0.05,0.015,0.15,118 Sole St,300000,205800,94200,1.27,40.7401167,-124.2167667,15000,244808.80203720107,339008.80203720107,300000,TRUE,300000,0,0,244808.80203720107,94200,-39008.802037201065,profit
21,Intermediate_High,NA,31.289,TRUE,1000,31.289,31,0.7937941226219234,30,31,32,32,2,flood_storm_mc,mid_term,not_applicable,NA,y0.05_d0.015_t0.15_LetItGo,0.05,0.015,0.15,106 Sole St,360000,246960,113040,1.28,40.7400397,-124.2166028,18000,453581.31815159397,566621.3181515939,360000,TRUE,360000,0,0,453581.31815159397,113040,-206621.31815159397,profit
22,Intermediate_High,NA,32.461,TRUE,1000,32.461,33,0.7049652303312384,31,32,33,33,2,flood_storm_mc,mid_term,not_applicable,NA,y0.05_d0.015_t0.15_LetItGo,0.05,0.015,0.15,98 Sole St,283217,194286.862,88930.138,1.15,40.7400329,-124.2164031,14160.85,367241.42950827547,456171.5675082755,283217,TRUE,283217,0,0,367241.42950827547,88930.138,-172954.56750827548,profit
23,Intermediate_High,NA,30.099,TRUE,1000,30.099,30,0.8160054318844114,29,30,31,31,2,flood_storm_mc,mid_term,not_applicable,NA,y0.05_d0.015_t0.15_LetItGo,0.05,0.015,0.15,62 Sole St,337695,231658.77000000002,106036.23,1.3,40.7399458,-124.2163248,16884.75,412660.5499369927,518696.7799369927,337695,TRUE,337695,0,0,412660.5499369927,106036.23,-181001.77993699268,profit
24,Intermediate_High,NA,43.737,TRUE,1000,43.737,44,0.7565734620004877,42,43,44,45,3,flood_storm_mc,mid_term,not_applicable,NA,y0.05_d0.015_t0.15_LetItGo,0.05,0.015,0.15,54 Sole St,449201,308151.886,141049.114,1.79,40.7399238,-124.2161763,22460.050000000003,727331.4943929805,868380.6083929804,449201,TRUE,449201,0,0,727331.4943929805,141049.114,-419179.6083929805,profit
25,Intermediate_High,NA,34.107,TRUE,1000,34.107,34,0.8522190312808541,33,34,35,35,2,flood_storm_mc,mid_term,not_applicable,NA,y0.05_d0.015_t0.15_LetItGo,0.05,0.015,0.15,44 Sole St,238574,163661.764,74912.236,1.2,40.7398551,-124.2160615,11928.7,321405.47140703705,396317.70740703703,238574,TRUE,238574,0,0,321405.47140703705,74912.236,-157743.70740703706,profit
26,Intermediate_High,NA,46.131,TRUE,1000,46.131,46,0.8959026965254886,44,46,47,47,3,flood_storm_mc,mid_term,not_applicable,NA,y0.05_d0.015_t0.15_LetItGo,0.05,0.015,0.15,16 Sole St,450000,308700,141300,1.08,40.739712,-124.2157682,22500,756423.2070299429,897723.2070299429,450000,TRUE,450000,0,0,756423.2070299429,141300,-447723.2070299429,profit
27,Intermediate_High,NA,48.228,TRUE,1000,48.228,48,0.9060004618303662,47,48,49,49,2,flood_storm_mc,mid_term,not_applicable,NA,y0.05_d0.015_t0.15_LetItGo,0.05,0.015,0.15,8 Sole St,350000,240100,109900,1.09,40.739687000000004,-124.215556,17500,606644.6487368619,716544.6487368619,350000,TRUE,350000,0,0,606644.6487368619,109900,-366544.6487368619,profit
28,Intermediate_High,NA,80.842,TRUE,1000,80.842,81,0.6320090469569525,80,81,81,81,1,no_retreat,no_retreat,not_applicable,NA,y0.05_d0.015_t0.15_LetItGo,0.05,0.015,0.15,6 Sole St,371665,254962.19,116702.81,0.9,40.739554,-124.215382,18583.25,NA,NA,NA,NA,NA,NA,NA,NA,116702.81,NA,NA
29,Intermediate_High,NA,3.401,TRUE,1000,3.401,4,0.7146395662917844,2,3,4,4,2,flood_storm_mc,immediate,not_applicable,NA,y0.05_d0.015_t0.15_LetItGo,0.05,0.015,0.15,155 Sole St,261516,179399.976,82116.024,1.3,40.74009,-124.2174363,13075.800000000001,43687.25954354514,125803.28354354514,125803.28354354514,FALSE,261516,51.894613123653954,135712.71645645486,43687.25954354514,82116.024,0,break_even
30,Intermediate_High,NA,9.786,TRUE,1000,9.786,10,0.735353482853481,9,9,10,11,2,flood_storm_mc,immediate,not_applicable,NA,y0.05_d0.015_t0.15_LetItGo,0.05,0.015,0.15,143 Sole St,310296,212863.05599999998,97432.944,1.3,40.7400347,-124.2173321,15514.800000000001,142339.7282223607,239772.67222236068,239772.67222236068,FALSE,310296,22.727759229135835,70523.32777763932,142339.7282223607,97432.944,-1.4551915228366852e-11,profit
31,Intermediate_High,NA,42.463,TRUE,1000,42.463,43,0.738360464933068,41,42,43,43,2,flood_storm_mc,mid_term,not_applicable,NA,y0.05_d0.015_t0.15_LetItGo,0.05,0.015,0.15,109 Sole St,280000,192080,87920,1.3,40.7398044,-124.2168656,14000,443907.76753248443,531827.7675324844,280000,TRUE,280000,0,0,443907.76753248443,87920,-251827.76753248443,profit
32,Intermediate_High,NA,65.444,TRUE,1000,65.444,66,1.000932498156527,63,65,66,66,3,flood_storm_mc,late,not_applicable,NA,y0.05_d0.015_t0.15_LetItGo,0.05,0.015,0.15,7 Sole St,357172,245019.992,112152.008,1.31,40.7392837,-124.2156342,17858.600000000002,752333.5590838856,864485.5670838857,357172,TRUE,357172,0,0,752333.5590838856,112152.008,-507313.56708388566,profit
33,Intermediate_High,NA,15.047,TRUE,1000,15.047,15,0.8046355935691873,14,15,16,16,2,flood_storm_mc,early,not_applicable,NA,y0.05_d0.015_t0.15_LetItGo,0.05,0.015,0.15,165 Sole St,280006,192084.11599999998,87921.884,1.3,40.7401379,-124.2175767,14000.300000000001,190141.45988089647,278063.34388089646,278063.34388089646,FALSE,280006,0.6937908898750567,1942.6561191035435,190141.45988089647,87921.884,-1.4551915228366852e-11,profit
34,Intermediate_High,NA,49.54,TRUE,1000,49.54,50,0.6729434247043751,48,49,50,50,2,flood_storm_mc,mid_term,not_applicable,NA,y0.05_d0.015_t0.15_LetItGo,0.05,0.015,0.15,1515 Buhne Dr,297514,204094.604,93419.396,1.3,40.7402749,-124.2178933,14875.7,525168.6642751936,618588.0602751935,297514,TRUE,297514,0,0,525168.6642751936,93419.396,-321074.0602751936,profit
35,Intermediate_High,NA,56.619,TRUE,1000,56.619,57,0.6373737092516801,55,56,57,57,2,flood_storm_mc,late,not_applicable,NA,y0.05_d0.015_t0.15_LetItGo,0.05,0.015,0.15,1591 Buhne Dr,363724,249514.664,114209.336,1.3,40.7399367,-124.2183341,18186.2,700916.6975846823,815126.0335846823,363724,TRUE,363724,0,0,700916.6975846823,114209.336,-451402.03358468227,profit
36,Intermediate_High,NA,9.072,TRUE,1000,9.072,9,0.7638058649941093,8,9,10,10,2,flood_storm_mc,immediate,not_applicable,NA,y0.05_d0.015_t0.15_LetItGo,0.05,0.015,0.15,130 Cod St,320994,220201.88400000002,100792.116,1.3,40.7397376,-124.217678,16049.7,137214.2084369237,238006.32443692372,238006.32443692372,FALSE,320994,25.853341670896114,82987.67556307628,137214.2084369237,100792.116,1.4551915228366852e-11,near_break_even
37,Intermediate_High,NA,18.548,TRUE,1000,18.548,19,0.7485026761850998,17,18,19,19,2,flood_storm_mc,early,not_applicable,NA,y0.05_d0.015_t0.15_LetItGo,0.05,0.015,0.15,126 Cod St,365000,250390,114610,1.3,40.7396932,-124.2176589,18250,297990.2148789956,412600.2148789956,365000,TRUE,365000,0,0,297990.2148789956,114610,-47600.21487899561,profit
38,Intermediate_High,NA,49.567,TRUE,1000,49.567,50,0.6632879849288323,48,49,50,50,2,flood_storm_mc,mid_term,not_applicable,NA,y0.05_d0.015_t0.15_LetItGo,0.05,0.015,0.15,16 Cod St,355668,243988.248,111679.75200000001,1.19,40.7390951,-124.2164154,17783.4,628052.8182007406,739732.5702007406,355668,TRUE,355668,0,0,628052.8182007406,111679.75200000001,-384064.5702007406,profit
39,Intermediate_High,NA,1.431,TRUE,1000,1.431,1,0.49546390835709164,1,1,2,2,1,flood_storm_mc,immediate,not_applicable,NA,y0.05_d0.015_t0.15_LetItGo,0.05,0.015,0.15,1671 Buhne Dr,309032,211995.952,97036.048,1.3,40.7395467,-124.2188765,15451.6,22040.622760276925,119076.67076027692,119076.67076027692,FALSE,309032,61.4678509797442,189955.3292397231,22040.622760276925,97036.048,0,break_even
40,Intermediate_High,NA,1,TRUE,1000,1,1,0,1,1,1,1,0,flood_storm_mc,immediate,not_applicable,NA,y0.05_d0.015_t0.15_LetItGo,0.05,0.015,0.15,1621 Buhne Dr,287000,196882,90118,1.3,40.7397369,-124.2186024,14350,14350,104468,104468,FALSE,287000,63.6,182532,14350,90118,0,break_even
41,Intermediate_High,NA,1,TRUE,1000,1,1,0,1,1,1,1,0,flood_storm_mc,immediate,not_applicable,NA,y0.05_d0.015_t0.15_LetItGo,0.05,0.015,0.15,135 Cod St,255575,175324.45,80250.55,1.3,40.7395126,-124.2181152,12778.75,12778.75,93029.3,93029.3,FALSE,255575,63.6,162545.7,12778.75,80250.55,0,break_even
42,Intermediate_High,NA,17.318,TRUE,1000,17.318,17,0.7559414312282715,16,17,18,18,2,flood_storm_mc,early,not_applicable,NA,y0.05_d0.015_t0.15_LetItGo,0.05,0.015,0.15,99 Cod St,298661,204881.446,93779.554,1.3,40.7392384,-124.2175387,14933.050000000001,229661.4858461856,323441.0398461856,298661,TRUE,298661,0,0,229661.4858461856,93779.554,-24780.039846185595,profit
43,Intermediate_High,NA,28.789,TRUE,1000,28.789,29,0.8551083032050444,27,28,29,30,3,flood_storm_mc,mid_term,not_applicable,NA,y0.05_d0.015_t0.15_LetItGo,0.05,0.015,0.15,15 Cod St,438750,300982.5,137767.5,1.3,40.7387943,-124.2165956,21937.5,517471.8945495362,655239.3945495363,438750,TRUE,438750,0,0,517471.8945495362,137767.5,-216489.39454953623,profit
44,Intermediate_High,NA,12.627,TRUE,1000,12.627,13,0.790250273961038,11,12,13,14,3,flood_storm_mc,early,not_applicable,NA,y0.05_d0.015_t0.15_LetItGo,0.05,0.015,0.15,26 Crab St,341571,234317.706,107253.294,0.25,40.7385636,-124.2171148,17078.55,198059.7382319576,305313.0322319576,305313.0322319576,FALSE,341571,10.61506034412828,36257.96776804241,198059.7382319576,107253.294,0,break_even
45,Intermediate_High,NA,9.114,TRUE,1000,9.114,9,0.7807775698709676,8,9,10,10,2,flood_storm_mc,immediate,not_applicable,NA,y0.05_d0.015_t0.15_LetItGo,0.05,0.015,0.15,52 Crab St,365282,250583.452,114698.548,-0.47,40.7386619,-124.2173508,18264.100000000002,156820.81286885854,271519.3608688585,271519.3608688585,FALSE,365282,25.668562680652617,93762.63913114148,156820.81286885854,114698.548,-1.4551915228366852e-11,profit
46,Intermediate_High,NA,12.523,TRUE,1000,12.523,13,0.7141295267533622,11,12,13,13,2,flood_storm_mc,early,not_applicable,NA,y0.05_d0.015_t0.15_LetItGo,0.05,0.015,0.15,120 Crab St,299452,205424.072,94027.928,0.01,40.7390501,-124.2182181,14972.6,172336.14586223263,266364.0738622326,266364.0738622326,FALSE,299452,11.049492452135024,33087.92613776738,172336.14586223263,94027.928,-1.4551915228366852e-11,profit
47,Intermediate_High,NA,30.012,TRUE,1000,30.012,30,0.7735983805919286,29,30,31,31,2,flood_storm_mc,mid_term,not_applicable,NA,y0.05_d0.015_t0.15_LetItGo,0.05,0.015,0.15,138 Crab St,439856,301741.216,138114.784,1.16,40.7391341,-124.2183467,21992.800000000003,536268.2417770188,674383.0257770187,439856,TRUE,439856,0,0,536268.2417770188,138114.784,-234527.02577701877,profit
48,Intermediate_High,NA,1,TRUE,1000,1,1,0,1,1,1,1,0,flood_storm_mc,immediate,not_applicable,NA,y0.05_d0.015_t0.15_LetItGo,0.05,0.015,0.15,163 Crab St,391076,268278.136,122797.864,1.3,40.7390154,-124.2189426,19553.8,19553.800000000003,142351.664,142351.664,FALSE,391076,63.6,248724.336,19553.800000000003,122797.864,-1.4551915228366852e-11,profit
49,Intermediate_High,NA,1,TRUE,1000,1,1,0,1,1,1,1,0,flood_storm_mc,immediate,not_applicable,NA,y0.05_d0.015_t0.15_LetItGo,0.05,0.015,0.15,135 Crab St,344738,236490.26799999998,108247.732,1.3,40.7388757,-124.2186589,17236.9,17236.9,125484.63200000001,125484.63200000001,FALSE,344738,63.59999999999999,219253.368,17236.9,108247.732,1.4551915228366852e-11,near_break_even
50,Intermediate_High,NA,24.558,TRUE,1000,24.558,25,0.7163442951187293,23,24,25,25,2,flood_storm_mc,early,not_applicable,NA,y0.05_d0.015_t0.15_LetItGo,0.05,0.015,0.15,123 Crab St,326438,223936.468,102501.532,1.3,40.7387997,-124.2184263,16321.900000000001,338230.4252772276,440731.9572772276,326438,TRUE,326438,0,0,338230.4252772276,102501.532,-114293.9572772276,profit
51,Intermediate_High,NA,7.243,TRUE,1000,7.243,7,0.7697684999683629,6,7,8,8,2,flood_storm_mc,immediate,not_applicable,NA,y0.05_d0.015_t0.15_LetItGo,0.05,0.015,0.15,105 Crab St,243924,167331.864,76592.136,1.3,40.7387073,-124.2181151,12196.2,84365.6536063645,160957.7896063645,160957.7896063645,FALSE,243924,34.01313949985877,82966.2103936355,84365.6536063645,76592.136,0,break_even
52,Intermediate_High,NA,1,TRUE,1000,1,1,0,1,1,1,1,0,flood_storm_mc,immediate,not_applicable,NA,y0.05_d0.015_t0.15_LetItGo,0.05,0.015,0.15,83 Crab St,277883,190627.738,87255.262,1.3,40.7386596,-124.2179455,13894.150000000001,13894.150000000001,101149.41200000001,101149.41200000001,FALSE,277883,63.59999999999999,176733.588,13894.150000000001,87255.262,1.4551915228366852e-11,near_break_even
53,Intermediate_High,NA,28.835,TRUE,1000,28.835,29,0.761810577082883,28,28,29,30,2,flood_storm_mc,mid_term,not_applicable,NA,y0.05_d0.015_t0.15_LetItGo,0.05,0.015,0.15,85 (69) Crab St,371255,254680.93,116574.07,1.3,40.7385792,-124.2179989,18562.75,438426.91348977084,555000.9834897709,371255,TRUE,371255,0,0,438426.91348977084,116574.07,-183745.98348977085,profit
54,Intermediate_High,NA,33.959,TRUE,1000,33.959,34,0.7924310360826026,33,34,34,35,2,flood_storm_mc,mid_term,not_applicable,NA,y0.05_d0.015_t0.15_LetItGo,0.05,0.015,0.15,57 Crab St,380725,261177.35,119547.65,1.3,40.7384375,-124.2176553,19036.25,511200.38362405053,630748.0336240506,380725,TRUE,380725,0,0,511200.38362405053,119547.65,-250023.03362405053,profit
55,Intermediate_High,NA,21.367,TRUE,1000,21.367,22,0.8252223894151152,20,21,22,22,2,flood_storm_mc,early,not_applicable,NA,y0.05_d0.015_t0.15_LetItGo,0.05,0.015,0.15,31 Crab St,333532,228802.952,104729.048,1.3,40.7383085,-124.2173666,16676.600000000002,307489.2279242778,412218.2759242778,333532,TRUE,333532,0,0,307489.2279242778,104729.048,-78686.27592427777,profit
56,Intermediate_High,NA,8.918,TRUE,1000,8.918,9,0.860241835774113,8,8,10,10,2,flood_storm_mc,immediate,not_applicable,NA,y0.05_d0.015_t0.15_LetItGo,0.05,0.015,0.15,25 Crab St,277312,190236.032,87075.968,1.3,40.7383127,-124.2172382,13865.6,116660.01687696324,203735.98487696325,203735.98487696325,FALSE,277312,26.531854057176307,73576.01512303675,116660.01687696324,87075.968,1.4551915228366852e-11,near_break_even
57,Intermediate_High,NA,22.248,TRUE,1000,22.248,22,0.8019595620348566,21,22,23,23,2,flood_storm_mc,early,not_applicable,NA,y0.05_d0.015_t0.15_LetItGo,0.05,0.015,0.15,1723 Buhne Dr,316822,217339.892,99482.10800000001,1.3,40.739155,-124.2192062,15841.1,302246.11392433324,401728.22192433325,316822,TRUE,316822,0,0,302246.11392433324,99482.10800000001,-84906.22192433325,profit
58,Intermediate_High,NA,1,TRUE,1000,1,1,0,1,1,1,1,0,flood_storm_mc,immediate,not_applicable,NA,y0.05_d0.015_t0.15_LetItGo,0.05,0.015,0.15,130 Perch St,305500,209573,95927,1.24,40.7384699,-124.2187065,15275,15275,111202,111202,FALSE,305500,63.6,194298,15275,95927,0,break_even
59,Intermediate_High,NA,1,TRUE,1000,1,1,0,1,1,1,1,0,flood_storm_mc,immediate,not_applicable,NA,y0.05_d0.015_t0.15_LetItGo,0.05,0.015,0.15,98 Perch St,360648,247404.528,113243.472,0.22,40.738338,-124.2183033,18032.4,18032.4,131275.872,131275.872,FALSE,360648,63.6,229372.128,18032.4,113243.472,1.4551915228366852e-11,near_break_even
60,Intermediate_High,NA,4.835,TRUE,1000,4.835,5,0.8452748011679334,3,4,5,6,3,flood_storm_mc,immediate,not_applicable,NA,y0.05_d0.015_t0.15_LetItGo,0.05,0.015,0.15,32 Perch St,312581,214430.566,98150.434,0.22,40.7379142,-124.2174716,15629.050000000001,73454.79988896288,171605.2338889629,171605.2338889629,FALSE,312581,45.10055509165212,140975.7661110371,73454.79988896288,98150.434,1.4551915228366852e-11,near_break_even
61,Intermediate_High,NA,19.204,TRUE,1000,19.204,19,0.8155053948620138,18,19,20,20,2,flood_storm_mc,early,not_applicable,NA,y0.05_d0.015_t0.15_LetItGo,0.05,0.015,0.15,10 Perch St,201455,138198.13,63256.87,1.23,40.737652,-124.2172012,10072.75,169496.27087182296,232753.14087182295,201455,TRUE,201455,0,0,169496.27087182296,63256.87,-31298.140871822958,profit
62,Intermediate_High,NA,1,TRUE,1000,1,1,0,1,1,1,1,0,flood_storm_mc,immediate,not_applicable,NA,y0.05_d0.015_t0.15_LetItGo,0.05,0.015,0.15,25 Halibut Ave,292645,200754.47,91890.53,1.3,40.7367277,-124.2193352,14632.25,14632.25,106522.78,106522.78,FALSE,292645,63.6,186122.22,14632.25,91890.53,0,break_even
1,High,NA,1,TRUE,1000,1,1,0,1,1,1,1,0,flood_storm_mc,immediate,not_applicable,NA,y0.05_d0.015_t0.15_LetItGo,0.05,0.015,0.15,1179 King Salmon Ave,552000,378672,173328,1.59,40.7406328,-124.2156908,27600,27600,200928,200928,FALSE,552000,63.6,351072,27600,173328,0,break_even
2,High,NA,7.93,TRUE,1000,7.93,8,0.782120011067171,7,8,8,9,2,flood_storm_mc,immediate,not_applicable,NA,y0.05_d0.015_t0.15_LetItGo,0.05,0.015,0.15,1201 King Salmon Ave,362304,248540.544,113763.456,1.46,40.7407655,-124.2157915,18115.2,136508.49910622268,250271.95510622268,250271.95510622268,FALSE,362304,30.92211096034747,112032.04489377732,136508.49910622268,113763.456,0,break_even
3,High,NA,28.032,TRUE,1000,28.032,28,0.8577363882404149,27,28,29,29,2,flood_storm_mc,mid_term,not_applicable,NA,y0.05_d0.015_t0.15_LetItGo,0.05,0.015,0.15,1213 King Salmon Ave,362000,248332,113668,1.63,40.7409544,-124.2156305,18100,417908.38363657094,531576.383636571,362000,TRUE,362000,0,0,417908.38363657094,113668,-169576.38363657094,profit
4,High,NA,30.78,TRUE,1000,30.78,31,0.7888106377466155,29,30,31,32,3,flood_storm_mc,mid_term,not_applicable,NA,y0.05_d0.015_t0.15_LetItGo,0.05,0.015,0.15,1215 King Salmon Ave,345190,236800.34,108389.66,1.65,40.7410356,-124.2155921,17259.5,429345.7063970569,537735.366397057,345190,TRUE,345190,0,0,429345.7063970569,108389.66,-192545.36639705693,profit
