SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL,SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE,full_address,annual_rental_income,monthly_rental_income,rentalval,rentalval_note,elevation,distance_to_coast_meters,distance_to_coast_km,median_ageE,whiteE,blackE,asianE,hispanicE,median_incomeE,educationE,unemploymentE,hazard_type,property_id
PAST SALE,June-18-2004,Single Family Residential,232 Seadrift Rd,Stinson Beach,CA,94970,5000000,4,3,Stinson Beach,3338,NA,1992,NA,1498,140,Sold,NA,NA,https://www.redfin.com/CA/Stinson-Beach/232-Seadrift-Rd-94970/home/1031497,San Francisco MLS,264962,Y,Y,37.9065991,-122.6654642,"232 Seadrift Rd, Stinson Beach, CA",250000,20833.333333333332,20833.333333333332,baseline_5pct,4.48,265.5629240803997,0.26556292408039966,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,NA,Single Family Residential,238 Seadrift Rd,Stinson Beach,CA,94970,6325000,3,1,NA,1635,47756,1959,NA,3869,NA,NA,NA,NA,https://www.redfin.com/CA/Stinson-Beach/238-Seadrift-Rd-94970/home/180687451,NA,NA,Y,Y,37.906621,-122.6660055,"238 Seadrift Rd, Stinson Beach, CA",316250,26354.166666666668,26354.166666666668,baseline_5pct,4.42,247.98010841223922,0.24798010841223922,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,NA,Single Family Residential,240 Seadrift Rd,Stinson Beach,CA,94970,3892843,5,3,NA,2468,23880,1964,NA,233,NA,NA,NA,NA,https://www.redfin.com/CA/Stinson-Beach/240-Seadrift-Rd-94970/home/723786,NA,NA,Y,Y,37.9067044,-122.6664229,"240 Seadrift Rd, Stinson Beach, CA",194642.15000000002,16220.179166666669,16220.179166666669,baseline_5pct,4.36,243.2468636317466,0.2432468636317466,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,NA,Single Family Residential,242 Seadrift Rd,Stinson Beach,CA,94970,4128013,3,3,NA,2409,24000,1965,NA,NA,NA,NA,NA,NA,https://www.redfin.com/CA/Stinson-Beach/242-Seadrift-Rd-94970/home/723798,NA,NA,Y,Y,37.9066475,-122.6665008,"242 Seadrift Rd, Stinson Beach, CA",206400.65000000002,17200.05416666667,17200.05416666667,baseline_5pct,4.76,232.74875332430312,0.23274875332430311,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,NA,Single Family Residential,244 Seadrift Rd,Stinson Beach,CA,94970,6474745,4,3,NA,2644,24000,1959,NA,1021,NA,NA,NA,NA,https://www.redfin.com/CA/Stinson-Beach/244-Seadrift-Rd-94970/home/1318698,NA,NA,Y,Y,37.906667,-122.6667432,"244 Seadrift Rd, Stinson Beach, CA",323737.25,26978.104166666668,26978.104166666668,baseline_5pct,4.73,226.16104799928576,0.22616104799928577,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,NA,Single Family Residential,246 Seadrift Rd,Stinson Beach,CA,94970,4722080,3,2,NA,1422,24000,1960,NA,2075,NA,NA,NA,NA,https://www.redfin.com/CA/Stinson-Beach/246-Seadrift-Rd-94970/home/1191334,NA,NA,Y,Y,37.9067166,-122.6669356,"246 Seadrift Rd, Stinson Beach, CA",236104,19675.333333333332,19675.333333333332,baseline_5pct,4.85,225.45957262767956,0.22545957262767957,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,NA,Single Family Residential,248 Seadrift Rd,Stinson Beach,CA,94970,3500000,4,3,NA,1770,23400,1960,NA,1977,NA,NA,NA,NA,https://www.redfin.com/CA/Stinson-Beach/248-Seadrift-Rd-94970/home/1318716,NA,NA,Y,Y,37.90647,-122.667122,"248 Seadrift Rd, Stinson Beach, CA",175000,14583.333333333334,14583.333333333334,baseline_5pct,5.47,185.68512359387884,0.18568512359387884,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,June-21-2013,Single Family Residential,252 Seadrift Rd,Stinson Beach,CA,94970,3400000,3,2,Stinson Beach,1873,23100,1974,NA,1815,208,Sold,NA,NA,https://www.redfin.com/CA/Stinson-Beach/252-Seadrift-Rd-94970/home/724100,BAREIS,21311777,Y,Y,37.9068095,-122.6675615,"252 Seadrift Rd, Stinson Beach, CA",170000,14166.666666666666,14166.666666666666,baseline_5pct,4.31,214.094964916071,0.214094964916071,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,January-13-2012,Single Family Residential,256 Seadrift Rd,Stinson Beach,CA,94970,3400000,3,2,Stinson Beach,1955,22913,1960,NA,1739,200,Sold,NA,NA,https://www.redfin.com/CA/Stinson-Beach/256-Seadrift-Rd-94970/home/722114,BAREIS,21125750,Y,Y,37.9068278,-122.6679795,"256 Seadrift Rd, Stinson Beach, CA",170000,14166.666666666666,14166.666666666666,baseline_5pct,5.35,200.70148330132332,0.2007014833013233,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,NA,Single Family Residential,260 Seadrift Rd,Stinson Beach,CA,94970,3427770,2,1,NA,1497,22500,1974,NA,NA,NA,NA,NA,NA,https://www.redfin.com/CA/Stinson-Beach/260-Seadrift-Rd-94970/home/1231156,NA,NA,Y,Y,37.9068127,-122.6684034,"260 Seadrift Rd, Stinson Beach, CA",171388.5,14282.375,14282.375,baseline_5pct,5.19,182.6531290959665,0.1826531290959665,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,NA,Single Family Residential,258 Seadrift Rd,Stinson Beach,CA,94970,3350000,3,3,NA,2028,22800,1967,NA,1652,NA,NA,NA,NA,https://www.redfin.com/CA/Stinson-Beach/258-Seadrift-Rd-94970/home/722104,NA,NA,Y,Y,37.9068738,-122.6681963,"258 Seadrift Rd, Stinson Beach, CA",167500,13958.333333333334,13958.333333333334,baseline_5pct,5.43,198.59881489667654,0.19859881489667655,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,NA,Single Family Residential,262 Seadrift Rd,Stinson Beach,CA,94970,5768684,5,5,NA,3778,22320,1964,NA,510,NA,NA,NA,NA,https://www.redfin.com/CA/Stinson-Beach/262-Seadrift-Rd-94970/home/1246965,NA,NA,Y,Y,37.9068922,-122.6685873,"262 Seadrift Rd, Stinson Beach, CA",288434.2,24036.183333333334,24036.183333333334,baseline_5pct,5.12,186.24056960291415,0.18624056960291416,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,April-19-2016,Single Family Residential,266 Seadrift Rd,Stinson Beach,CA,94970,9500000,5,4.5,Stinson Beach,NA,NA,1983,NA,NA,467,Sold,NA,NA,https://www.redfin.com/CA/Stinson-Beach/266-Seadrift-Rd-94970/home/898900,San Francisco MLS,442024,Y,Y,37.9069105,-122.6689447,"266 Seadrift Rd, Stinson Beach, CA",475000,39583.333333333336,39583.333333333336,baseline_5pct,5.17,175.1408367650271,0.1751408367650271,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,NA,Single Family Residential,268 Seadrift Rd,Stinson Beach,CA,94970,4534288,2,3,NA,2976,21600,1987,NA,87,NA,NA,NA,NA,https://www.redfin.com/CA/Stinson-Beach/268-Seadrift-Rd-94970/home/722141,NA,NA,Y,Y,37.9069194,-122.6692362,"268 Seadrift Rd, Stinson Beach, CA",226714.40000000002,18892.86666666667,18892.86666666667,baseline_5pct,5.4,165.2882531104892,0.1652882531104892,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,NA,Single Family Residential,270 Seadrift Rd,Stinson Beach,CA,94970,4049430,5,4,NA,2399,21120,1962,NA,NA,NA,NA,NA,NA,https://www.redfin.com/CA/Stinson-Beach/270-Seadrift-Rd-94970/home/1132195,NA,NA,Y,Y,37.9069217,-122.6694397,"270 Seadrift Rd, Stinson Beach, CA",202471.5,16872.625,16872.625,baseline_5pct,5.15,157.8908243765562,0.1578908243765562,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,NA,Single Family Residential,272 Seadrift Rd,Stinson Beach,CA,94970,3774161,2,2,NA,1519,20820,1958,NA,164,NA,NA,NA,NA,https://www.redfin.com/CA/Stinson-Beach/272-Seadrift-Rd-94970/home/762226,NA,NA,Y,Y,37.9068853,-122.6698466,"272 Seadrift Rd, Stinson Beach, CA",188708.05000000002,15725.670833333335,15725.670833333335,baseline_5pct,5.04,137.65981395233783,0.13765981395233784,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,NA,Single Family Residential,274 Seadrift Rd,Stinson Beach,CA,94970,4553505,3,4,NA,1574,20700,1973,NA,1747,NA,NA,NA,NA,https://www.redfin.com/CA/Stinson-Beach/274-Seadrift-Rd-94970/home/903954,NA,NA,Y,Y,37.9068815,-122.6699995,"274 Seadrift Rd, Stinson Beach, CA",227675.25,18972.9375,18972.9375,baseline_5pct,4.61,131.36826877226318,0.13136826877226318,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,January-23-2015,Single Family Residential,276 Seadrift Rd,Stinson Beach,CA,94970,6727500,4,4,Stinson Beach,3651,20521,1992,NA,1843,200,Sold,NA,NA,https://www.redfin.com/CA/Stinson-Beach/276-Seadrift-Rd-94970/home/1007835,BAREIS,21426340,Y,Y,37.9069618,-122.6700825,"276 Seadrift Rd, Stinson Beach, CA",336375,28031.25,28031.25,baseline_5pct,4.6,138.8809893746104,0.1388809893746104,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,NA,Single Family Residential,280 Seadrift Rd,Stinson Beach,CA,94970,9059402,4,4,NA,5614,40680,1997,NA,8,NA,NA,NA,NA,https://www.redfin.com/CA/Stinson-Beach/280-Seadrift-Rd-94970/home/1141357,NA,NA,Y,Y,37.9069611,-122.6704574,"280 Seadrift Rd, Stinson Beach, CA",452970.10000000003,37747.50833333334,37747.50833333334,baseline_5pct,5.31,124.59792430535506,0.12459792430535506,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,April-19-2016,Single Family Residential,284 Seadrift Rd,Stinson Beach,CA,94970,5300000,4,3,Seadrift,2332,19798,1963,NA,2273,233,Sold,NA,NA,https://www.redfin.com/CA/Stinson-Beach/284-Seadrift-Rd-94970/home/1069199,BAREIS,21601151,Y,Y,37.90698,-122.6708963,"284 Seadrift Rd, Stinson Beach, CA",265000,22083.333333333332,22083.333333333332,baseline_5pct,5.09,110.49297918978284,0.11049297918978285,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,NA,Single Family Residential,288 Seadrift Rd,Stinson Beach,CA,94970,6525000,3,3,NA,2348,19620,1962,NA,2779,NA,NA,NA,NA,https://www.redfin.com/CA/Stinson-Beach/288-Seadrift-Rd-94970/home/721943,NA,NA,Y,Y,37.9069577,-122.6713164,"288 Seadrift Rd, Stinson Beach, CA",326250,27187.5,27187.5,baseline_5pct,5.46,91.63314618656527,0.09163314618656528,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,December-5-2014,Single Family Residential,290 Seadrift Rd,Stinson Beach,CA,94970,4386000,4,3,Stinson Beach,1928,19558,1962,NA,2275,221,Sold,NA,NA,https://www.redfin.com/CA/Stinson-Beach/290-Seadrift-Rd-94970/home/813962,BAREIS,21420349,Y,Y,37.9069589,-122.6715412,"290 Seadrift Rd, Stinson Beach, CA",219300,18275,18275,baseline_5pct,5.43,83.2835502772814,0.0832835502772814,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,NA,Single Family Residential,292 Seadrift Rd,Stinson Beach,CA,94970,3606370,3,2,NA,1989,19380,1972,NA,NA,NA,NA,NA,NA,https://www.redfin.com/CA/Stinson-Beach/292-Seadrift-Rd-94970/home/823877,NA,NA,Y,Y,37.9069588,-122.6717408,"292 Seadrift Rd, Stinson Beach, CA",180318.5,15026.541666666666,15026.541666666666,baseline_5pct,5.23,75.7153033929351,0.0757153033929351,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,NA,Single Family Residential,294 Seadrift Rd,Stinson Beach,CA,94970,5365719,3,3,NA,2601,19200,1989,NA,442,NA,NA,NA,NA,https://www.redfin.com/CA/Stinson-Beach/294-Seadrift-Rd-94970/home/864340,NA,NA,Y,Y,37.906979,-122.6719363,"294 Seadrift Rd, Stinson Beach, CA",268285.95,22357.162500000002,22357.162500000002,baseline_5pct,4.68,70.99567899638265,0.07099567899638265,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,NA,Single Family Residential,296 Seadrift Rd,Stinson Beach,CA,94970,4300000,3,2,NA,1632,19140,1973,NA,2635,NA,NA,NA,NA,https://www.redfin.com/CA/Stinson-Beach/296-Seadrift-Rd-94970/home/1191328,NA,NA,Y,Y,37.9069806,-122.6721562,"296 Seadrift Rd, Stinson Beach, CA",215000,17916.666666666668,17916.666666666668,baseline_5pct,4.58,62.88462366680152,0.06288462366680152,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,December-1-2016,Single Family Residential,298 Seadrift Rd,Stinson Beach,CA,94970,5100000,3,2,Stinson Beach,1428,19079,1963,NA,3571,233,Sold,NA,NA,https://www.redfin.com/CA/Stinson-Beach/298-Seadrift-Rd-94970/home/1055038,BAREIS,21624828,Y,Y,37.9069914,-122.6723625,"298 Seadrift Rd, Stinson Beach, CA",255000,21250,21250,baseline_5pct,5.4,59.00798454519146,0.05900798454519146,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,NA,Single Family Residential,300 Seadrift Rd,Stinson Beach,CA,94970,2880157,2,2,NA,1841,18840,1967,NA,NA,NA,NA,NA,NA,https://www.redfin.com/CA/Stinson-Beach/300-Seadrift-Rd-94970/home/721935,NA,NA,Y,Y,37.906984,-122.6725763,"300 Seadrift Rd, Stinson Beach, CA",144007.85,12000.654166666667,12000.654166666667,baseline_5pct,4.8,61.10027276995182,0.06110027276995182,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,NA,Single Family Residential,302 Seadrift Rd,Stinson Beach,CA,94970,3400000,2,2,NA,1609,18600,1958,NA,2113,NA,NA,NA,NA,https://www.redfin.com/CA/Stinson-Beach/302-Seadrift-Rd-94970/home/721929,NA,NA,Y,Y,37.9069846,-122.672789,"302 Seadrift Rd, Stinson Beach, CA",170000,14166.666666666666,14166.666666666666,baseline_5pct,4.73,66.79525297478135,0.06679525297478135,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,NA,Single Family Residential,304 Seadrift Rd,Stinson Beach,CA,94970,4178149,3,3,NA,2085,18420,1961,NA,54,NA,NA,NA,NA,https://www.redfin.com/CA/Stinson-Beach/304-Seadrift-Rd-94970/home/889045,NA,NA,Y,Y,37.9070206,-122.6729956,"304 Seadrift Rd, Stinson Beach, CA",208907.45,17408.954166666666,17408.954166666666,baseline_5pct,4.39,77.1814180802445,0.0771814180802445,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,September-19-2014,Single Family Residential,306 Seadrift Rd,Stinson Beach,CA,94970,3850000,4,3,Stinson Beach,1960,18121,1959,NA,1964,200,Sold,NA,NA,https://www.redfin.com/CA/Stinson-Beach/306-Seadrift-Rd-94970/home/1175290,BAREIS,21323361,Y,Y,37.9070145,-122.6732461,"306 Seadrift Rd, Stinson Beach, CA",192500,16041.666666666666,16041.666666666666,baseline_5pct,4.41,82.95552164302526,0.08295552164302526,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,NA,Single Family Residential,308 Seadrift Rd,Stinson Beach,CA,94970,3800000,3,2,NA,1771,18000,1965,NA,2146,NA,NA,NA,NA,https://www.redfin.com/CA/Stinson-Beach/308-Seadrift-Rd-94970/home/723715,NA,NA,Y,Y,37.9069945,-122.6734182,"308 Seadrift Rd, Stinson Beach, CA",190000,15833.333333333334,15833.333333333334,baseline_5pct,5.5,84.75557786117731,0.08475557786117731,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,NA,Single Family Residential,312 Seadrift Rd,Stinson Beach,CA,94970,3705000,4,2,NA,1658,17640,1959,NA,2235,NA,NA,NA,NA,https://www.redfin.com/CA/Stinson-Beach/312-Seadrift-Rd-94970/home/1417236,NA,NA,Y,Y,37.9069937,-122.6738428,"312 Seadrift Rd, Stinson Beach, CA",185250,15437.5,15437.5,baseline_5pct,4.51,95.85029499328161,0.09585029499328161,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,NA,Single Family Residential,314 Seadrift Rd,Stinson Beach,CA,94970,3789779,2,3,NA,1916,17520,1958,NA,621,NA,NA,NA,NA,https://www.redfin.com/CA/Stinson-Beach/314-Seadrift-Rd-94970/home/1041462,NA,NA,Y,Y,37.9069855,-122.6740552,"314 Seadrift Rd, Stinson Beach, CA",189488.95,15790.745833333334,15790.745833333334,baseline_5pct,4.52,100.33117431130329,0.10033117431130328,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,NA,Single Family Residential,316 Seadrift Rd,Stinson Beach,CA,94970,6245482,3,3,NA,1983,17400,2012,NA,883,NA,NA,NA,NA,https://www.redfin.com/CA/Stinson-Beach/316-Seadrift-Rd-94970/home/1027164,NA,NA,Y,Y,37.9069781,-122.6742255,"316 Seadrift Rd, Stinson Beach, CA",312274.10000000003,26022.84166666667,26022.84166666667,baseline_5pct,4.61,103.81076954666288,0.10381076954666288,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,NA,Single Family Residential,318 Seadrift Rd,Stinson Beach,CA,94970,12000000,4,4,NA,2380,17280,2009,NA,5042,NA,NA,NA,NA,https://www.redfin.com/CA/Stinson-Beach/318-Seadrift-Rd-94970/home/1022391,NA,NA,Y,Y,37.9069949,-122.6744432,"318 Seadrift Rd, Stinson Beach, CA",600000,50000,50000,baseline_5pct,3.94,111.85816592796797,0.11185816592796798,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,May-4-2020,Single Family Residential,320 Seadrift Rd,Stinson Beach,CA,94970,8000000,4,3,Stinson Beach,2215,17280,2009,NA,3612,263,Sold,NA,NA,https://www.redfin.com/CA/Stinson-Beach/320-Seadrift-Rd-94970/home/1105365,BAREIS,22008345,Y,Y,37.9069826,-122.6746552,"320 Seadrift Rd, Stinson Beach, CA",400000,33333.333333333336,33333.333333333336,baseline_5pct,4.52,115.76651772955486,0.11576651772955486,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,August-5-2005,Single Family Residential,322 Seadrfit,Stinson Beach,CA,94970,3750000,5,3,Stinson Beach,2183,17032,1970,NA,1718,140,Sold,NA,NA,https://www.redfin.com/CA/Stinson-Beach/322-Seadrift-Rd-94970/home/1196278,San Francisco MLS,284131,Y,Y,37.9069958,-122.6748925,"322 Seadrfit, Stinson Beach, CA",187500,15625,15625,baseline_5pct,5.29,123.83768106833801,0.12383768106833802,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,NA,Single Family Residential,324 Seadrift Rd,Stinson Beach,CA,94970,7047124,4,2,NA,1718,16920,1962,NA,1834,NA,NA,NA,NA,https://www.redfin.com/CA/Stinson-Beach/324-Seadrift-Rd-94970/home/914066,NA,NA,Y,Y,37.9069649,-122.6750851,"324 Seadrift Rd, Stinson Beach, CA",352356.2,29363.016666666666,29363.016666666666,baseline_5pct,5.23,124.68466965075636,0.12468466965075636,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,NA,Single Family Residential,326 Seadrift Rd,Stinson Beach,CA,94970,3075172,2,2,NA,1648,16800,1979,NA,30,NA,NA,NA,NA,https://www.redfin.com/CA/Stinson-Beach/326-Seadrift-Rd-94970/home/721899,NA,NA,Y,Y,37.9069747,-122.6752907,"326 Seadrift Rd, Stinson Beach, CA",153758.6,12813.216666666667,12813.216666666667,baseline_5pct,4.58,131.4533053183467,0.1314533053183467,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,NA,Single Family Residential,328 Seadrift Rd,Stinson Beach,CA,94970,4615169,2,3,NA,1792,16680,1958,NA,943,NA,NA,NA,NA,https://www.redfin.com/CA/Stinson-Beach/328-Seadrift-Rd-94970/home/1396349,NA,NA,Y,Y,37.9069494,-122.6755076,"328 Seadrift Rd, Stinson Beach, CA",230758.45,19229.870833333334,19229.870833333334,baseline_5pct,4.34,133.70909646214236,0.13370909646214235,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,April-12-2012,Single Family Residential,332 Seadrift Rd,Stinson Beach,CA,94970,6200000,4,3,Stinson Beach,2156,16335,2002,NA,2876,200,Sold,NA,NA,https://www.redfin.com/CA/Stinson-Beach/332-Seadrift-Rd-94970/home/741483,BAREIS,21129380,Y,Y,37.9069487,-122.6759038,"332 Seadrift Rd, Stinson Beach, CA",310000,25833.333333333332,25833.333333333332,baseline_5pct,4.62,144.06809939338117,0.14406809939338117,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,NA,Single Family Residential,334 Seadrift Rd,Stinson Beach,CA,94970,3355569,3,2,NA,1724,16200,1961,NA,261,NA,NA,NA,NA,https://www.redfin.com/CA/Stinson-Beach/334-Seadrift-Rd-94970/home/1022384,NA,NA,Y,Y,37.9069603,-122.6761114,"334 Seadrift Rd, Stinson Beach, CA",167778.45,13981.5375,13981.5375,baseline_5pct,4.35,151.1362303360929,0.15113623033609289,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,June-21-2013,Single Family Residential,336 Seadrift Rd,Stinson Beach,CA,94970,4000000,3,3,Stinson Beach,2000,16200,1970,NA,2000,217,Sold,NA,NA,https://www.redfin.com/CA/Stinson-Beach/336-Seadrift-Rd-94970/home/989264,BAREIS,21303895,Y,Y,37.9069444,-122.6763407,"336 Seadrift Rd, Stinson Beach, CA",200000,16666.666666666668,16666.666666666668,baseline_5pct,4.38,155.00765755471747,0.15500765755471746,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,NA,Single Family Residential,338 Seadrift Rd,Stinson Beach,CA,94970,3600000,4,4,NA,2044,15960,1964,NA,1761,NA,NA,NA,NA,https://www.redfin.com/CA/Stinson-Beach/338-Seadrift-Rd-94970/home/1269344,NA,NA,Y,Y,37.9069327,-122.6765359,"338 Seadrift Rd, Stinson Beach, CA",180000,15000,15000,baseline_5pct,5.03,158.55493089074534,0.15855493089074535,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,November-19-2019,Single Family Residential,340 Seadrift Rd,Stinson Beach,CA,94970,6100000,3,3,Stinson Beach,1920,16200,1961,NA,3177,263,Sold,NA,NA,https://www.redfin.com/CA/Stinson-Beach/340-Seadrift-Rd-94970/home/721893,BAREIS,21910015,Y,Y,37.9069212,-122.6767359,"340 Seadrift Rd, Stinson Beach, CA",305000,25416.666666666668,25416.666666666668,baseline_5pct,5.32,162.25628042978371,0.1622562804297837,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,June-9-2017,Single Family Residential,342 Seadrift Rd,Stinson Beach,CA,94970,4650000,2,1,Stinson Beach,1197,15899,1961,NA,3885,242,Sold,NA,NA,https://www.redfin.com/CA/Stinson-Beach/342-Seadrift-Rd-94970/home/1343469,BAREIS,21708830,Y,Y,37.9069254,-122.6769516,"342 Seadrift Rd, Stinson Beach, CA",232500,19375,19375,baseline_5pct,5.26,168.5238634065074,0.16852386340650738,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,NA,Single Family Residential,344 Seadrift Rd,Stinson Beach,CA,94970,3539765,2,2,NA,1731,15900,1980,NA,303,NA,NA,NA,NA,https://www.redfin.com/CA/Stinson-Beach/344-Seadrift-Rd-94970/home/813955,NA,NA,Y,Y,37.9068799,-122.6771502,"344 Seadrift Rd, Stinson Beach, CA",176988.25,14749.020833333334,14749.020833333334,baseline_5pct,5.28,167.5280174872201,0.1675280174872201,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,NA,Single Family Residential,346 Seadrift Rd,Stinson Beach,CA,94970,3261094,3,2,NA,1730,15960,1979,NA,NA,NA,NA,NA,NA,https://www.redfin.com/CA/Stinson-Beach/346-Seadrift-Rd-94970/home/1046006,NA,NA,Y,Y,37.9068962,-122.677355,"346 Seadrift Rd, Stinson Beach, CA",163054.7,13587.891666666668,13587.891666666668,baseline_5pct,5.21,175.1664716984126,0.1751664716984126,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,NA,Single Family Residential,348 Seadrift Rd,Stinson Beach,CA,94970,2761738,2,2,NA,1456,16200,1964,NA,NA,NA,NA,NA,NA,https://www.redfin.com/CA/Stinson-Beach/348-Seadrift-Rd-94970/home/1258251,NA,NA,Y,Y,37.9068891,-122.6775637,"348 Seadrift Rd, Stinson Beach, CA",138086.9,11507.241666666667,11507.241666666667,baseline_5pct,4.92,179.70048953752837,0.17970048953752837,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,NA,Single Family Residential,356 Seadrift Rd,Stinson Beach,CA,94970,5200000,3,4,NA,3552,28300,1992,NA,1464,NA,NA,NA,NA,https://www.redfin.com/CA/Stinson-Beach/356-Seadrift-Rd-94970/home/723684,NA,NA,Y,Y,37.9069787,-122.6780291,"356 Seadrift Rd, Stinson Beach, CA",260000,21666.666666666668,21666.666666666668,baseline_5pct,5.7,204.26263438968928,0.20426263438968928,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
